"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAM*E";"GRES BLANCO CH MEDIA PRAM*E 12,5kg";8.0600;9.0000;7.2500;"BLOQUE";12.5000;16.0000;26
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAM*E";"GRES BLANCO CH MEDIA PRAM*E 12,5kg";8.0600;40.0000;6.4500;"BLOQUE";12.5000;16.0000;26
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"PRAM*E";"GRES BLANCO CH MEDIA PRAM*E 12,5kg";8.0600;96.0000;5.6400;"BLOQUE";12.5000;16.0000;26
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3412";"GRES BLANCO WB 03999 10KG";10.7200;0.0;10.7200;"BLOQUE";10.0000;16.0000;3412
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3412";"GRES BLANCO WB 03999 10KG";10.7200;10.0000;9.6500;"BLOQUE";10.0000;16.0000;3412
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3412";"GRES BLANCO WB 03999 10KG";10.7200;50.0000;8.5800;"BLOQUE";10.0000;16.0000;3412
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"3412";"GRES BLANCO WB 03999 10KG";10.7200;100.0000;7.5000;"BLOQUE";10.0000;16.0000;3412
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"2375";"GRES CAQUI MOTEADO CHAMOTA FINA WMS 2005B (10KG)";10.3700;0.0;10.3700;"BLOQUE";10.0000;16.0000;2375
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"2375";"GRES CAQUI MOTEADO CHAMOTA FINA WMS 2005B (10KG)";10.3700;10.0000;9.3300;"BLOQUE";10.0000;16.0000;2375
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"2375";"GRES CAQUI MOTEADO CHAMOTA FINA WMS 2005B (10KG)";10.3700;50.0000;8.3000;"BLOQUE";10.0000;16.0000;2375
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"2375";"GRES CAQUI MOTEADO CHAMOTA FINA WMS 2005B (10KG)";10.3700;100.0000;7.2600;"BLOQUE";10.0000;16.0000;2375
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH";"GRES CHAMOTA MEDIA CH 12,5 KG";8.2200;0.0;8.2200;"BLOQUE";12.5000;16.0000;27
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH";"GRES CHAMOTA MEDIA CH 12,5 KG";8.2200;9.0000;7.4000;"BLOQUE";12.5000;16.0000;27
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH";"GRES CHAMOTA MEDIA CH 12,5 KG";8.2200;40.0000;6.5800;"BLOQUE";12.5000;16.0000;27
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH";"GRES CHAMOTA MEDIA CH 12,5 KG";8.2200;90.0000;5.7500;"BLOQUE";12.5000;16.0000;27
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-R";"GRES CHAMOTA MEDIA ROJO CH-R 12,5 KG";9.1000;0.0;9.1000;"BLOQUES";12.5000;16.0000;18
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-R";"GRES CHAMOTA MEDIA ROJO CH-R 12,5 KG";9.1000;9.0000;10.2300;"BLOQUES";12.5000;16.0000;18
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-R";"GRES CHAMOTA MEDIA ROJO CH-R 12,5 KG";9.1000;40.0000;9.6900;"BLOQUES";12.5000;16.0000;18
"ARCILLAS DE ALTA TEMPERATURA  ESCULTURA Y MURALES (GRES Y PORCELANA) (1260º - 1280º)";"CH-R";"GRES CHAMOTA MEDIA ROJO CH-R 12,5 KG";9.1000;96.0000;9.0800;"BLOQUES";12.5000;16.0000;18
